kepid,rad,rade,rad_true,vsini,vsini_true,period,cosi_true
54,1.2559816241053174,0.05021046035745561,1.2552615089363903,4.872635786191735,4.706678811717558,12.675594080740902,0.3427638337743084
55,1.1765792401476018,0.04815425504023677,1.2038563760059193,18.65743368702073,17.0555260360038,3.4019155471833744,0.3041207890271841
56,1.7843537120034698,0.0699935599178003,1.7498389979450075,15.78573817884238,15.72705074039247,5.116267765979613,0.4170222110247016
57,1.3957216444130678,0.05688557413155014,1.4221393532887534,14.510507328907208,13.4460846404963,3.916946666577361,0.6813007657927966
58,1.037676505819692,0.042764180423416544,1.0691045105854136,5.09526014802363,5.134589482668546,5.091151710778249,0.8754568417951749
59,1.0608876226237274,0.04519966520429223,1.1299916301073056,4.501603325805052,3.052699714179291,16.10420413460118,0.5104223374780111
60,1.4246702642800333,0.05893606175649562,1.4734015439123904,3.385624321221373,5.256021799968574,10.537294755737824,0.6693137829622723
61,1.3225098526588193,0.054285227620239386,1.3571306905059846,12.667879006543266,13.266610773221696,4.193978161405504,0.5859365525622129
62,1.8976135939631402,0.07586963062030024,1.8967407655075057,27.399769669540643,26.4167362732814,2.835973961729012,0.6249035020955999
63,1.4605255563071207,0.056051976061861575,1.4012994015465394,5.469481185748784,5.6410771910054995,9.276271560349725,0.6746890509878248
64,1.46017689809446,0.054189945879054305,1.3547486469763577,3.048718142181519,2.1171885287935535,17.447367330717782,0.8423424376202573
65,1.3332940927074095,0.05060548120131744,1.265137030032936,12.239973085102648,11.854906982325376,5.380459372305838,0.08319498833243877
66,1.84426633642887,0.07296715521193085,1.8241788802982712,5.629311123700992,4.683434139987958,12.721813015846303,0.7636828414433382
67,1.7171620715067095,0.0630076272458766,1.5751906811469147,17.89376764136515,17.28069991333631,4.472687802869679,0.243666374536874
68,1.822185320231936,0.07352709416056935,1.8381773540142337,10.222603072088823,9.548954138275073,9.553662291703175,0.19422296057877086
69,1.780314591696022,0.07346596237303127,1.8366490593257818,17.347767183505656,15.855311796354107,4.805281430224818,0.5724569574914731
70,1.702513374907797,0.06856804238646633,1.7142010596616581,7.142600693073362,6.156126674372422,14.023096154498363,0.09571251661238711
71,1.122822305924124,0.043469294528940335,1.0867323632235084,3.452761067583551,2.4589543604471413,10.396436410842371,0.8853268262751396
72,1.3524353491338268,0.05637547450280236,1.409386862570059,3.3958896808160426,3.375470922030466,16.45206455403449,0.6272489720512687
73,1.7446566081954114,0.06645725883149528,1.6614314707873818,13.28696162144849,13.868811831265363,4.1844622749503,0.7234163581899548
74,1.7447922768853628,0.07461533777832079,1.8653834444580197,11.561525448089851,12.221085536362148,7.721291791932046,0.01612920669501683
75,1.4094710147353848,0.05581031307560024,1.395257826890006,12.14396476112508,11.3930201639354,4.982400337821155,0.5944318794450425
76,1.5528358661038597,0.06333748686770117,1.5834371716925293,3.3617938838540344,5.800254447899058,11.472640795642551,0.5567851923942887
77,1.0685687439149796,0.04230839889941799,1.0577099724854497,3.0129860871098666,4.320164275414152,12.229171667558523,0.15895964414472274
78,1.2067593946833033,0.04971613687374903,1.2429034218437258,5.022636497059028,5.985890182937818,10.381218397477612,0.1530705151247731
79,1.2073364668182511,0.04732225974532552,1.183056493633138,10.088810550158698,10.336431928852315,4.160525925200798,0.6955295287709109
80,1.1720116372577933,0.04891040094841496,1.222760023710374,0.8570527974680964,3.4884908342764303,16.808297932367946,0.31876642638187636
81,1.2061792102963278,0.05145802835816277,1.2864507089540693,5.632540686591616,4.373819384002283,10.742691436313379,0.6919702955318197
82,1.4690493717567925,0.06232629113915307,1.5581572784788267,13.768968683062575,13.16879344673298,4.982109213408027,0.5543832497177721
83,1.420250764338238,0.06041051604047122,1.5102629010117805,6.627504860271518,4.642922461812952,15.161103712148218,0.3889505741231446
84,1.3327170131380213,0.054391676679585305,1.3597919169896326,3.2927718845418994,2.2305574156191175,11.709118071503397,0.9251324896139861
85,1.3066286429957956,0.04830801113693663,1.2077002784234157,4.395689147933151,3.3653098167811235,9.804145771852484,0.8416699969127163
86,1.077632689820475,0.041575697378912764,1.0393924344728191,6.868512989951046,4.617836958920179,10.63539933537477,0.35739756668317624
87,2.038890005242254,0.08218660798131962,2.0546651995329905,10.33511712576333,10.906075212620761,9.522427765120135,0.04359146379904055
88,1.2533134210536994,0.0497618432281122,1.244046080702805,1.4412668157899338,2.944725215039328,20.3568855965503,0.30476807341109746
89,1.2079177505107899,0.046934207618697155,1.1733551904674289,3.9323758351975813,4.164733231690321,13.07507302254317,0.398185681917981
90,2.6515109576282017,0.09818494337707008,2.454623584426752,4.54348049100129,5.3684725448484505,16.40667420739144,0.7049588304513622
91,1.314077144423861,0.05071549939419513,1.2678874848548782,1.281376826863593,1.5382221878880402,4.013194943767492,0.9953584820340174
92,1.401965077169721,0.05503781929331718,1.3759454823329293,3.906264818449158,4.956483808707248,13.12512695726369,0.35591486571745956
93,2.048277753145512,0.08029575618435451,2.007393904608863,4.547055405579927,3.9791753381259305,16.511487263877527,0.7625478137854338
94,1.5193562501964684,0.061331221492752885,1.533280537318822,15.602395027763889,15.089412178165164,4.138778903423766,0.5931769165622212
95,1.2586360425811767,0.04757872676083103,1.1894681690207758,2.695633957197619,2.7225565477658913,15.962887241589245,0.6917017987001771
96,1.1951576682593759,0.045858621814507075,1.1464655453626769,6.157986244890574,5.846404741507694,9.807158827915083,0.15112745234808023
97,1.3105207047635823,0.05457658651937725,1.3644146629844314,6.740560598666592,6.882611325795775,9.197141019021107,0.39887629272615654
98,1.6930145890981199,0.07349268783228721,1.8373171958071803,7.31885187376813,6.566818205500849,13.738523508363528,0.24085589772362448
99,1.9516816742891843,0.07787486122477823,1.9468715306194555,8.088022090846062,8.018381341360707,11.536720113031102,0.34345601404832493
100,1.3811680429374684,0.05621933313915888,1.405483328478972,11.524000174881408,11.789445799777182,5.1768505111105005,0.5131281541990022
101,1.8074900257700983,0.07434139475166154,1.8585348687915384,9.708347594105026,8.778763124162316,7.983828638142082,0.6666245501640716
102,1.4490129282787119,0.06379986635810637,1.5949966589526592,20.222426162666803,18.961604893440043,4.2317830610388105,0.10590848505681383
103,1.2290505196262156,0.04811150075284098,1.2027875188210244,3.9719278351690246,2.634474009527812,22.89973163036002,0.13089495066408074
104,1.2219545716877278,0.05171075924223056,1.2927689810557639,3.95630774053794,4.946582429857422,12.518070752142407,0.32198060646830806
105,1.0497067263606603,0.03944729275286013,0.9861823188215032,2.4142336461819185,2.948680854223616,12.688614787928968,0.6615643366662437
106,1.4904203477174505,0.06171626815625789,1.5429067039064472,1.465836120914532,3.167332215662224,13.12063785028579,0.8465062252707221
107,1.3969024813215627,0.05407815611787479,1.3519539029468697,6.710046032985666,6.948611051189272,8.199784314174597,0.5532573447967134
108,1.089938560558597,0.045306374450129,1.132659361253225,2.5599177256862853,2.1437939112086597,13.887199162869742,0.8544524875245048
109,1.428868651232085,0.05747178123524621,1.4367945308811552,16.537478290873832,16.670279465385807,4.024706249519999,0.3848378112757611
110,1.3328092896318822,0.0543359088754696,1.35839772188674,7.644567817998266,5.713716950949964,11.408591769980385,0.31678789711837974
111,1.121729287845078,0.045391723693958136,1.1347930923489533,2.797451400730151,3.203294775841508,16.76049940490714,0.3542646755916785
112,1.7334112202797007,0.06797710530324282,1.6994276325810702,6.881558064868662,7.970066620357591,10.628654854537878,0.17108182920509907
113,1.0083656578712497,0.040419774794817974,1.0104943698704494,2.591394499879658,2.0228902932117823,14.129438353873445,0.8291126345018904
114,1.0692655259571766,0.041242345443115655,1.0310586360778913,3.237692321873587,3.0877584933754263,15.895489459154936,0.3386708459143266
115,1.4777732040685787,0.055581984986646626,1.3895496246661656,4.915256179257145,4.36561358345676,13.423757116048094,0.5523700752940731
116,1.5982699752931377,0.06390746225764567,1.5976865564411415,18.771659812246966,18.467871881460777,3.5699694774405675,0.578551468108833
117,1.2094635361199055,0.04817916114357955,1.2044790285894886,4.702397096668707,4.458631336137834,11.66144779652423,0.5215330593973323
118,1.2586827638913667,0.04853966711753294,1.2134916779383236,0.9835636394595184,3.10586252250211,19.767016930370204,0.002688064574320692
119,1.5937464832261734,0.06385686451385497,1.5964216128463742,0.8306921558775365,1.5568061833948825,7.897605273969723,0.98834541928282
120,1.5300896989547401,0.06315999394465062,1.5789998486162655,7.868217854283351,8.458542772236216,4.0108897595731925,0.9053415756616099
121,1.4321098816653475,0.05507222172497178,1.3768055431242945,5.798168586517174,6.1461329244521,11.086365509037647,0.2076358611963245
122,1.3359279002067628,0.052234372446919315,1.3058593111729828,4.432394197524436,4.880785835985377,12.944185745220212,0.2924894127924248
123,1.0254575201125167,0.04204989248445866,1.0512473121114665,12.456903120758739,12.044084359071048,3.7718855700038967,0.5200101530724834
124,1.6359787881456225,0.06585191126117554,1.6462977815293884,2.5739043439226483,1.9730218352306288,18.23346034268662,0.9019113726606706
125,1.3938969696014099,0.054620415299854716,1.365510382496368,0.0,1.052323834227461,11.829782525841235,0.9836308849117232
126,1.4965928826027495,0.056381034584324315,1.409525864608108,5.226473873436628,4.53966946664195,15.178684467259242,0.2575420641540831
127,2.086642469668885,0.08698006224651872,2.174501556162968,7.01570054945423,6.42993241078716,14.124530295832,0.5643590429247817
128,2.3850931602965706,0.09250059051687023,2.3125147629217557,18.429269141337738,17.96349907529952,3.8465457820112996,0.8069686841371791
129,1.0456111397630987,0.04458891662325579,1.1147229155813947,3.2695932605547124,4.687487748584382,11.05624380337105,0.3943700539527748
130,1.6063367312964738,0.06331549027054316,1.582887256763579,16.475248586625984,16.034666286336986,3.4076348930107025,0.7310730358445571
131,2.5756738729062545,0.09121288779318101,2.2803221948295254,11.7340672631369,11.65147184360063,9.772275199233837,0.16106901442921484
132,1.2187985883700165,0.048310967239774065,1.2077741809943516,5.5796125047199965,4.618732429506153,10.576848387541302,0.6006985678335899
133,1.1733275022686949,0.04428803954779077,1.1072009886947694,3.8514398005491395,2.067083005247836,13.557158002560486,0.8658644583032646
134,1.9961385047360327,0.07825885108788735,1.956471277197184,2.781073626561363,1.1930057409671009,15.000127112117422,0.9835216092035556
135,1.7153196297430386,0.07472601285208084,1.8681503213020212,7.059382538229199,6.946738365989272,13.562722775454993,0.07936579037801572
136,1.3654465467100811,0.053812038882654865,1.3453009720663716,12.150386427846643,12.152261119572414,5.060967365217192,0.42834727470094924
137,2.2784167189897495,0.08935886655368037,2.2339716638420093,6.430082970076208,5.798134686066875,19.080818962192748,0.2045428595464277
138,1.488702714118792,0.060189814002457,1.504745350061425,2.69012755863272,3.8051675120521606,17.860210055706556,0.4506364905187348
139,1.3439649668123976,0.053055465935362776,1.3263866483840694,3.387623208641772,4.838306350246572,11.603793424885033,0.547763572628854
140,1.2397402374264412,0.0477708546116061,1.1942713652901524,5.303569086388182,5.776099678413181,10.414942087844535,0.09332671036982076
141,1.3712601065716155,0.056104504149329264,1.4026126037332316,6.4441905397256,5.223621626011073,12.972434764919958,0.29686077548067946
142,1.2541111631495256,0.04667590016255855,1.1668975040639638,0.9774936652281744,1.3086219635106462,16.855042987970425,0.9275842401521475
143,3.623018611902108,0.13876031569000244,3.469007892250061,12.121141819133925,10.61856091332449,13.591785051469662,0.5690037314301953
144,1.2069917714877294,0.048719599406383714,1.2179899851595928,1.0410447010324142,3.8291575841174166,14.310502058989483,0.45741199752361195
145,1.2279732931390583,0.04801519853597116,1.2003799633992789,1.7428879935542227,3.330094420341853,11.989249215064364,0.7535259907981146
146,1.3035766539639202,0.056170158537236996,1.4042539634309248,3.2830547367873124,3.4067434696430117,13.983860713708317,0.7418621518420373
147,1.257803687086855,0.0483999025170022,1.209997562925055,4.29153285907824,3.403338317737364,17.96612616533759,0.04857903284426879
148,1.3004877288838357,0.05240391193151018,1.3100977982877544,12.927996703730697,12.99761980245079,3.597764891573223,0.708697395442746
149,1.2223022620143427,0.04725573165739231,1.1813932914348078,6.2586024934959195,6.354255237989219,5.1147221663168905,0.8392433478050836
150,1.7206793016232267,0.06598298552600164,1.649574638150041,6.044426560302694,6.166168055559786,13.346938141167893,0.16593788420695388
151,1.8499850719974242,0.07397578932472969,1.849394733118242,2.5852172508474185,4.348114985248493,13.43917272180967,0.7809979379999573
152,2.1648250544043246,0.09292048755624199,2.3230121889060498,13.538205159060132,12.38013628462028,9.09517610294018,0.2865366167291019
153,1.1095753841237876,0.04324401416366953,1.081100354091738,5.6884668088558925,6.371231528693264,8.17171354770236,0.3064697533295573
154,1.64955059485729,0.06538488723435541,1.6346221808588852,7.292008702074892,6.202476044860439,9.954844784315922,0.665261465349683
155,1.457228994148403,0.06058316357934487,1.5145790894836217,5.748828085338362,5.8193515033007115,13.085617743022818,0.11139217160771575
156,0.977992841847012,0.037375540225613145,0.9343885056403286,9.210677841198402,8.14251745386932,4.336630981854801,0.6648724488032943
157,0.9914357375421913,0.04069351586803071,1.0173378967007678,2.4689082777971976,2.1256502968196314,11.141214713199963,0.8878567926762226
158,1.7013511296730628,0.06630763419884274,1.6576908549710683,3.3753597305843104,3.482034221142553,17.28724345936321,0.6963112682354063
159,1.7500217155220654,0.06540930435107749,1.635232608776937,18.68342452184964,18.457162874780938,4.024391699138977,0.44032787666540907
160,1.6780837832197906,0.061242098464519674,1.531052461612992,21.966612767268554,23.43959037638013,2.9704709194758148,0.4382143843772247
161,1.1993431517149786,0.045909902748386584,1.1477475687096645,7.9137435264662495,7.9077141992952145,4.728385111380715,0.7650960952393066
162,1.1415906116786791,0.04625841131319926,1.1564602828299815,5.432131108811118,3.7160907866989867,12.98382577647098,0.5656420012258828
163,1.408210134011656,0.05803561514295568,1.450890378573892,6.247935946921144,4.939742382932429,14.806329413503017,0.0849041631918176
164,1.65659979255934,0.06699124847478805,1.6747812118697012,3.707596951391964,4.692620534090036,14.674568633291695,0.5826710878614046
165,1.7439193828425712,0.07247900466163855,1.8119751165409637,12.191253690249958,11.685567838912036,4.547570027347069,0.8148437028934097
166,1.3995935244503699,0.05832556892054218,1.4581392230135544,18.38947220942215,18.14149232467461,3.8284732609924395,0.33706638344761
167,2.8994940500849093,0.11466110594207363,2.8665276485518407,6.355689381514504,5.538501101397096,9.783569945689798,0.9275765795753895
168,1.4284523834940113,0.05657965695920592,1.414491423980148,8.217985513664154,8.123832628141942,5.819447923206365,0.7507170003431679
169,1.1552987223660647,0.04584848644376197,1.1462121610940492,3.7841842186178583,4.017688211747958,11.81844511437068,0.5740638251499645
170,2.210199666274471,0.08866511647054852,2.216627911763713,8.811298318034227,7.480667541673579,9.88782638496756,0.7516439887929184
171,1.4624476321705082,0.056696590918031683,1.417414772950792,5.993797838863266,5.777401270591255,12.373368330601524,0.07914896073820521
172,1.1178278320558692,0.04439003636767793,1.1097509091919482,3.9599811319766407,2.7045168100303267,10.614966372067173,0.8593890756806114
173,1.3723607281609886,0.05495171361857354,1.3737928404643385,11.930917687378788,10.956531484034294,3.617141275832532,0.8215041132005579
174,1.3109963121675743,0.052738343879269366,1.3184585969817342,1.678964144530404,2.0034513860493117,13.813654712010374,0.9098716596102089
175,1.3685118025453347,0.054705371581409125,1.367634289535228,3.7166686691931177,3.883668943550277,17.66822563687105,0.12863119750938
176,1.1883368927480746,0.04535542421565353,1.1338856053913382,6.16101528891452,4.231182854915498,13.512584470839538,0.08178008709398521
177,0.9746044368603451,0.04121609033969333,1.0304022584923334,4.912295346559395,4.720813021119483,10.936477554567062,0.13841557278158978
178,2.0955210745369985,0.09087475558942266,2.2718688897355666,8.401495880770204,9.160124304130228,11.50371248971578,0.3993787101028001
179,1.1950103219794166,0.045310386284438994,1.1327596571109748,2.791358091053346,3.9914013690383694,13.00163023565476,0.4243068610809919
180,2.026761054311711,0.08456867809606082,2.1142169524015206,7.8510090315477745,6.876876596290018,12.863112943639175,0.5622183787309056
181,1.3206745538494378,0.051934679139201405,1.2983669784800351,3.860766703049539,3.700472981953266,17.618094163132746,0.12224354963250506
182,1.1120409610777604,0.045042858581225566,1.126071464530639,12.853104202664266,13.645196153193249,4.089618639501114,0.20139950138137086
183,1.7599900056762712,0.06760656989866198,1.6901642474665497,4.984179569617398,4.309594738380773,11.59061305339931,0.8116443482840215
184,2.5928589907290833,0.09682354881204848,2.420588720301212,32.38864547984493,32.22889678478901,3.3580392850948404,0.4679875740567494
185,1.3513733400154226,0.05567470027364281,1.3918675068410702,4.278394184143212,5.9388692549061695,6.987061076381881,0.8079382094836102
186,1.5356085299862487,0.05844738748429031,1.4611846871072578,7.251739149805559,6.6630535950947465,11.094505726688693,0.007426378544613033
187,1.6558870196613014,0.0699901209488232,1.74975302372058,8.679950563125125,7.3467598602818915,10.050651847823532,0.5515927259824055
188,1.3698021032107346,0.052512357185982864,1.3128089296495715,4.635906184964009,2.076055954331538,11.6015910885172,0.9319321480766781
189,1.223496644554796,0.048907567261605306,1.2226891815401326,15.411089300212922,15.376186736150917,3.2709947601387803,0.5821754591458701
190,2.875319264563355,0.11175413679080821,2.793853419770205,50.177416503523744,49.9447668453132,2.7693427842543272,0.20609572744527416
191,1.1614334916453024,0.04716452238935257,1.1791130597338142,4.9288480387639115,3.3222512335291072,12.502682404717557,0.7177575622795576
192,1.0992179288307713,0.041573429026214165,1.0393357256553541,3.8603374779758295,3.6916152110393505,13.181298987291509,0.3789858496989177
193,1.7532972932551936,0.06703877742589948,1.6759694356474868,5.432753250242366,5.157411387162443,12.228923344293252,0.6683839472594598
194,1.3369872759724546,0.05455792985344623,1.3639482463361556,24.015615219959926,24.646233611390503,2.7986507823124365,0.02931972289377127
195,2.107126654727417,0.08587349628040229,2.1468374070100573,15.046666106972461,16.44104121968565,5.098548020591992,0.6359003593513561
196,3.119562409674997,0.12215066007704031,3.053766501926008,13.963215557935998,13.050527622116142,11.832340285769767,0.032197934937924
197,2.086497495475645,0.08446421947891869,2.1116054869729672,4.535587868818012,5.809158105630256,12.271988168375634,0.744780655141766
198,1.7268095348466654,0.06773155674681233,1.6932889186703082,7.626628200459601,6.485971957512138,11.637878755997455,0.4729130022384551
199,1.406937864449121,0.055107472256730856,1.3776868064182715,13.166274900589062,13.954440459476722,4.957732453898603,0.12175435547305369
200,1.0156110683815887,0.04033463405328989,1.008365851332247,3.1601634577842685,2.8949294993859698,14.802361688617742,0.542635925788506
201,1.211292053106416,0.05085945292894726,1.2714863232236815,5.478861249331196,5.851132980689481,10.969566540068902,0.0667744432250047
202,1.199578052829518,0.04658917873289155,1.1647294683222886,3.3094318359955124,2.134831598038172,20.896339227941834,0.6533648713530407
203,1.346394732148877,0.05258431448087831,1.3146078620219577,0.6993539661897534,0.3985075639831724,14.751279538580498,0.9960863273678254
204,2.484997941275532,0.09987136730625219,2.4967841826563046,23.433331410686097,21.474236058178956,3.7574763388564945,0.7693973370739623
205,1.9856810510225091,0.07676109443779666,1.9190273609449167,15.633996876199863,16.717674555559444,4.756467564864545,0.5737741136588245
206,1.4189425413391448,0.06173062458780266,1.5432656146950665,6.70720715327511,6.293344071739353,12.34092665936881,0.10263525921079586
207,1.7284970852651778,0.06674255839722004,1.668563959930501,5.960856234854606,5.913514353947472,10.196926596495423,0.6998340747729147
208,1.871149928793863,0.07874973764882895,1.9687434412207236,16.2878322159074,16.00788864465048,4.66812261101324,0.6611678673279311
209,1.2573739660006988,0.051316745121867895,1.2829186280466973,12.00583541624035,10.409914244629901,6.22753270618899,0.04909713062277632
210,1.899461590231687,0.07771459753825537,1.942864938456384,4.754019779950439,4.168701749858153,14.386467255188354,0.7922993018445906
211,1.9159368084202761,0.07773486515981201,1.9433716289953002,4.69517776774774,5.842703176424947,14.386958071169964,0.5187165908905051
212,1.6243787022108689,0.06038195644253494,1.5095489110633735,6.380989944715383,5.8474791263755534,11.817136316078333,0.4258676941999191
213,1.9689120853732287,0.07952655971998757,1.9881639929996893,6.397267441534892,6.812886817690642,9.086398397535147,0.7881871736014655
214,1.9832104286082892,0.07808900737850075,1.9522251844625185,7.867817152697793,8.341172122768583,10.791696858090996,0.41156922320883715
215,1.4085544553088543,0.05855248025114706,1.4638120062786764,4.603875786363769,3.5580184583304004,18.248169416171258,0.48102627550515353
216,1.7665155425529782,0.07041714570564475,1.7604286426411186,5.057659908929738,5.659999891955966,15.474115400219386,0.18162884267382462
217,1.1513572239253673,0.04793276425494633,1.1983191063736582,3.8085462751097143,4.18827660268985,13.70761691104842,0.32131889950642867
218,1.1354419210416753,0.04374814180720181,1.0937035451800452,2.8287856718892304,2.79637841748536,10.565026130327938,0.8455329965625688
219,1.7744869143648145,0.06757903561621864,1.6894758904054659,7.610482880183386,6.664296983437998,12.599825066423579,0.18690374892671535
220,1.5858647652174853,0.06089631488281525,1.5224078720703813,8.005648261576018,7.424058458714829,9.42829432304238,0.4172910609033441
221,2.2860138242969055,0.08836255825868657,2.209063956467164,3.53866625972194,3.7730811716398116,4.374571331379109,0.9890345073952994
222,1.8200997242784471,0.06898355554222416,1.7245888885556038,6.852821856693301,7.124998322380694,11.898156193163274,0.23659981170551936
223,1.9991558456291918,0.07787327363756064,1.9468318409390157,2.234949350646505,3.3950790121800334,11.583398748497281,0.9168323329388289
